kode_prodi,nama_prodi,daya_tampung_2019,jumlah_peminat_2018,jumlah_peminat_2017,jumlah_peminat_2016,daya_tampung_2018,daya_tampung_2017,daya_tampung_2016,sma_ipa_2018,sma_ipa_2017,sma_ipa_2016,ma_ipa_2018,ma_ipa_2017,ma_ipa_2016,sma_ips_2018,sma_ips_2017,sma_ips_2016,ma_ips_2018,ma_ips_2017,ma_ips_2016,smk_ipa_2018,smk_ipa_2017,smk_ipa_2016,smk_ips_2018,smk_ips_2017,smk_ips_2016,smk_agama_2018,smk_agama_2017,smk_agama_2016,aceh_2018,aceh_2017,aceh_2016,sumatera_utara_2018,sumatera_utara_2017,sumatera_utara_2016,riau_2018,riau_2017,riau_2016,bengkulu_2018,bengkulu_2017,bengkulu_2016,kalimantan_barat_2018,kalimantan_barat_2017,kalimantan_barat_2016
7112184,ARKEOLOGI ,32,304,258,283,30,14,12,97,87,89,13,9,9,130,112,138,29,18,9,14,15,12,12,8,16,,,,,,,2,,,,,,,1,,,,
6121191,SISTEM INFORMASI,25,160, - , - ,50, - , - ,88,,,12,,,8,,,1,,,28,,,7,,,1,,,,,,3,,,,,,,,,,,
6121175,BIOLOGI,7,36, - , - ,25, - , - ,32,,,2,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,
6121167,MATEMATIKA,6,49, - , - ,15, - , - ,36,,,3,,,2,,,1,,,2,,,4,,,,,,,,,2,,,,,,,,,,,
6121136,PENDIDIKAN TEKNIK MESIN,22,44,61,68,22,27,26,20,9,15,1,1,2,,,4,1,2,3,12,33,20,2,4,3,,,,,,,1,1,1,,,,,,,,,
6121144,PENDIDIKAN IPA,26,65,78,81,48,57,48,55,61,68,7,12,8,,,,,,,2,4,2,1,,,,,,,,,6,,4,,,,,,1,,,
6121055,PENDIDIKAN TEKNIK INFORMATIKA,69,257,260,263,68,77,76,132,137,121,15,13,9,11,14,17,2,4,2,52,39,61,10,10,11,1,,,,,,6,4,2,1,,,,,,,,
6121152,KIMIA,6,21,30, - ,24,32, - ,19,26,,,1,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,
6122012,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,14,50,37,51,31,27,24,15,15,8,2,,1,15,10,14,8,4,21,3,4,1,2,,1,,,,,,,3,,1,,,,,,,,,
6121063,ILMU KEOLAHRAGAAN,14,35,34,29,21,27,31,19,19,15,2,,1,9,6,6,1,1,,1,2,3,1,1,,,,,,,,3,2,,,,,,,,,,
6121032,PENDIDIKAN KIMIA,12,52,54,68,47,60,65,46,46,56,4,3,7,1,,1,,,,1,3,4,,,,,,,,,,7,3,3,,,,,,,,,
6121047,PENDIDIKAN FISIKA,19,44,49,71,52,50,49,37,43,62,4,5,6,,,,,,,3,1,2,,,1,,,,,,,3,3,,,,,,,,,,
6212107,HUBUNGAN INTERNASIONAL,63,1256,1175,932,43,40,36,426,414,325,89,97,70,399,314,268,117,109,65,44,61,51,39,55,42,3,1,1,,,,1,,2,,,,,,1,1,,
6212115,ILMU KOMUNIKASI,66,1201,1014,826,47,40,36,302,261,227,75,61,44,483,362,286,85,92,58,80,85,69,61,39,47,4,2,1,,,,1,1,1,2,1,,,,1,1,,
6212123,SOSIOLOGI,66,513,505,432,44,40,40,38,43,42,7,13,8,303,289,222,114,112,101,16,14,12,13,5,18,,1,,,,,,,,,,,,,,,,
6212096,PENDIDIKAN ANAK USIA DINI,62,415,398,391,40,40,20,145,159,162,45,48,35,114,88,91,46,44,41,9,4,9,21,14,14,1,,,,,,,1,,,,,,,,,,
6212073,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,94,241,215,253,33,28,24,73,60,78,16,13,21,80,70,82,37,37,39,6,11,13,7,5,4,,,1,,,,,1,1,,,,,,,,,
6212057,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,125,600,697,776,42,40,41,191,192,250,51,55,65,130,136,141,57,69,89,31,38,31,21,24,22,,1,1,,,,,,,,,,,,,,,
6121024,PENDIDIKAN BIOLOGI,18,80,111,130,47,64,64,63,96,114,12,12,11,,,,1,,,3,3,4,,,,,,,1,,,5,7,6,,,,,,1,,,
6212081,PENDIDIKAN GURU SEKOLAH DASAR,188,1316,1487,1557,61,56,51,565,639,638,139,148,151,305,348,386,101,137,130,47,54,64,59,32,44,2,1,,,,,,1,,1,,,,,,,,
6212042,ILMU HUKUM,346,1971,1728,2043,128,120,148,625,577,645,129,105,102,782,626,795,159,144,173,93,101,111,64,65,87,6,1,2,,,,1,1,3,,,,,,2,1,2,
6212026,MANAJEMEN,184,3120,3256,3324,64,60,68,878,892,904,180,177,134,1198,1245,1328,301,321,313,146,175,178,223,257,249,3,1,5,,,,5,2,,,,1,,,,1,1,
6121071,PENDIDIKAN TEKNIK ELEKTRO,19,39,68,69,28,21,25,22,27,20,2,2,1,1,1,2,,2,1,11,22,18,1,1,5,,,,,,,,,,,,,,,,,,
6212011,EKONOMI PEMBANGUNAN,136,1371,1379,1508,71,60,69,305,302,326,61,58,50,571,592,635,163,178,210,70,59,85,122,115,129,5,2,1,,,,,2,1,,,,,,,,,1
6212065,PENDIDIKAN BAHASA INGGRIS,131,935,1062,1007,51,46,30,325,374,341,96,126,98,183,212,201,98,89,88,59,65,66,39,39,38,2,1,4,,,,,1,,,,1,,,,,1,
6211286,ILMU TANAH,30,294,303, - ,26,24, - ,208,174,,25,42,,18,31,,9,7,,19,29,,5,5,,1,,,,,,,2,,,,,,,,,,
6211271,FARMASI,39,1283,1324,1256,30,20,20,819,872,861,219,217,166,45,68,43,26,21,28,121,88,108,16,5,11,,1,4,1,,,,2,2,,,,,,,1,1,1
6211247,KETEKNIKAN PERTANIAN,70,556,612,650,54,44,71,280,284,276,66,75,62,75,95,117,38,41,51,52,56,68,13,9,19,1,3,,1,,,,2,1,,,,,,,,,
6212034,AKUNTANSI,134,2288,2510,2678,61,60,65,763,855,867,123,118,114,819,824,904,204,244,272,96,140,153,161,208,216,4,,3,,,1,1,1,2,1,,,1,,,,,
6211232,ILMU DAN TEKNOLOGI PANGAN,65,850,691,723,58,44,64,580,473,484,130,103,86,29,35,42,13,10,16,59,46,54,11,4,8,1,2,,,,,2,,2,,,,,,,,1,
6211201,KIMIA,40,185,156,187,31,28,20,127,100,124,53,43,54,1,,1,1,,1,2,11,2,,,,,,2,,,,1,1,1,,,,,,,,,
6211224,PENDIDIKAN DOKTER,50,1628,1384,1317,31,30,35,1411,1231,1162,217,153,155,,,,,,,,,,,,,,,,1,2,,20,7,15,4,,5,4,,,3,2,1
6211263,TEKNIK INFORMATIKA,52,1649,1567,1449,37,36,39,856,756,691,160,132,87,141,146,127,37,53,49,280,306,291,62,64,65,9,6,8,,,,1,2,,,,,,,,1,,
6211197,FISIKA,43,96,119,106,34,28,23,62,74,67,23,34,29,1,,1,2,,,4,6,8,3,,,,,,,,,,1,,,,,,,,,,
6211182,MATEMATIKA,41,285,266,245,31,28,22,197,158,154,46,49,37,12,14,13,7,17,11,9,13,11,3,7,7,,,,,,,,,,1,,,,,,,,
6211166,TEKNIK ELEKTRO,79,465,516,493,41,40,46,223,228,204,22,41,27,18,23,28,12,9,11,140,163,167,22,18,16,,4,1,,,,1,,1,1,,,,,1,1,,
6211151,TEKNIK MESIN,86,333,408,360,46,40,50,121,128,90,14,27,16,25,43,43,11,17,11,114,134,154,14,17,12,1,4,,,,,,2,1,,,,,,,1,,
6121183,AKUAKULTUR,9,38, - , - ,26, - , - ,26,,,5,,,1,,,3,,,2,,,1,,,,,,,,,2,,,,,,,,,,,
6211143,TEKNIK SIPIL,104,1205,1152,1077,61,60,64,762,668,607,114,95,90,88,77,80,21,35,23,143,178,186,20,28,24,2,3,1,,,,2,1,1,,,,,,,,1,
6211127,PENDIDIKAN FISIKA,52,106,149,154,45,28,37,73,108,107,28,36,35,,,,,,,2,4,7,1,,2,,,,,,1,,,,,,,,,,,,
6211112,PENDIDIKAN KIMIA,54,129,152,161,42,40,35,94,111,115,33,38,39,,,1,,,,1,3,4,,,1,,,,,,,,,,,,,,,,,,
6211135,PENDIDIKAN MATEMATIKA,93,291,348,360,38,28,35,166,217,249,70,64,57,10,9,5,6,12,8,10,23,16,9,6,7,1,1,,,,,,1,,,,,,,,,,
6211062,KEHUTANAN,53,614,591,599,42,40,48,363,329,298,47,46,39,96,90,107,16,26,35,52,59,62,19,10,16,1,1,,,,,2,4,2,,,,,,,,1,
6211104,PENDIDIKAN BIOLOGI,65,312,350,366,51,40,35,194,228,247,97,99,83,2,,5,1,3,5,10,9,14,4,1,,,,,,,,2,1,1,,,,,,,,,
6211023,AGRIBISNIS,171,1628,1596,1499,85,80,119,872,851,741,195,178,132,214,222,245,85,76,96,136,138,156,48,42,33,5,5,,,,1,1,4,2,,,,,,,1,1,
6312205,MANAJEMEN,47,1748,1486,1203,142,123,113,444,365,262,18,15,12,932,810,650,24,15,25,57,34,36,144,131,116,1,4,,,,,,,2,1,,,,,,,1,
6312194,AKUNTANSI,130,2483,2198,1937,89,122,73,782,623,504,34,37,16,1220,1171,1063,27,24,18,90,56,61,184,156,167,2,2,,,,,3,1,1,,,,,,,,1,
6312186,EKONOMI PEMBANGUNAN,54,830,707,578,48,70,67,132,97,76,7,7,4,539,486,371,8,4,12,35,22,23,62,47,57,,1,1,,,,,1,1,,,,,,,,1,
6211174,BIOLOGI,44,371,327,342,32,28,23,252,191,228,86,105,86,1,1,6,3,3,3,18,17,9,1,,1,,,2,1,,,,,,,,,,,,,,
6312155,ILMU KOMUNIKASI,77,1213,946,814,88,98,87,346,227,212,12,21,10,433,345,307,13,9,12,123,94,62,45,50,35,2,4,,,,,2,1,1,,,,,,,,,
6312163,ILMU POLITIK,84,331,354,316,63,91,113,68,65,74,6,3,2,196,206,180,5,,4,16,19,13,12,12,12,,1,,,,1,1,3,2,,,,,,,,,
6211015,AGROEKOTEKNOLOGI,81,493,466,519,64,60,97,297,254,278,74,75,67,19,31,40,7,8,21,66,60,72,5,12,6,,2,,,,,6,2,6,,,,,,,,,
6312132,ILMU ADM.NIAGA,135,564,494,516,222,154,156,135,128,138,7,8,8,281,243,216,3,3,2,27,15,22,54,59,83,1,,,,,,2,2,,,,,,,,,,
6312171,PENJASKESREK,103,302,355,440,52,84,72,61,69,73,4,4,6,167,172,255,7,11,7,23,25,31,8,20,13,1,2,2,,,,,,1,,,,,,,2,1,
6312147,SOSIOLOGI,62,730,774,804,101,102,100,44,40,30,2,5,1,592,642,668,21,15,13,9,6,11,11,12,18,,,2,,,,1,,,,,,,,,,,
6312101,PEND. GURU SEKOLAH  DASAR,209,1356,1449,1571,34,90,141,619,614,636,25,25,30,493,530,602,10,12,19,34,50,39,27,43,56,3,5,3,,,,1,,,,,,,,,1,,
6312124,ILMU ADM.NEGARA,120,1960,1638,1362,131,114,116,569,410,336,20,21,15,970,835,695,23,16,19,73,53,49,104,123,109,3,3,,,,,1,,,,,,,,,,,
6312082,PEND. LUAR SEKOLAH,53,68,102,87,78,42,80,17,30,24,1,1,,35,46,37,,,,2,1,2,2,3,6,,1,,,,,,,,,,,,,,,,
6312066,PEND. SEJARAH,79,419,486,579,23,75,106,82,72,64,3,5,5,241,308,390,9,7,8,8,6,10,6,17,20,,,2,2,,,,1,,,,,,,,,,
6312097,PEND. ANAK USIA DINI,46,390,380,302,20,75,39,152,140,97,7,11,5,153,143,124,1,3,7,9,9,7,9,11,11,1,2,,,,,,,,,,,,,,,,
6312116,ILMU HUKUM,423,1388,1092,986,371,353,286,432,301,244,34,21,15,657,560,521,19,12,16,62,41,49,39,41,32,3,,,,,,5,3,1,1,,,,,,1,,
6312043,PEND. EKONOMI,77,429,457,500,52,56,104,41,37,42,5,14,1,292,324,346,10,9,11,19,7,8,28,43,54,,,2,,,,2,2,1,,,,,,,,,
6312051,PEND. GEOGRAFI,73,825,947,1126,22,55,77,75,96,84,2,9,7,676,757,915,26,22,34,6,9,11,10,13,24,,,,,,,,1,,,,,,,,,,
6312035,PPKN,73,685,685,731,21,55,61,248,198,186,8,8,8,289,335,401,7,9,9,22,20,16,15,16,23,,2,2,,,,,1,1,,,,,,,,,
6312027,PEND. BHS. INGGRIS,102,579,650,705,185,87,83,235,222,240,14,18,13,109,137,142,11,4,7,32,26,27,7,25,31,1,3,1,,,,,1,,1,,,,,,2,,
6312012,PEND. BHS  & SASTRA  INDO.,95,570,643,731,117,95,92,143,141,147,5,8,7,138,168,224,4,6,4,21,24,26,7,19,38,1,4,2,,,,,1,,,,,,,,,,
6311272,MANAJEMEN SUMBER DAYA PERAIRAN,50,269,193,166,68,134,71,110,86,64,6,5,8,77,49,51,2,3,1,49,19,21,6,7,8,,,,,,,1,5,,,,,,,,,,
6311256,KEDOKTERAN HEWAN,28,454,445,438,29,42,24,307,327,310,13,9,6,34,30,31,,,,57,51,55,2,2,2,,,,,,,5,8,4,,,,,,1,,,
6312074,BIMBINGAN KONSELING,75,274,272,262,52,90,73,76,79,68,3,4,2,125,110,118,7,6,2,12,11,14,6,10,11,,1,,,,,1,,,,,,,,,1,,
6311233,PENDIDIKAN DOKTER,31,896,766,814,32,48,21,862,734,796,34,32,18,,,,,,,,,,,,,,,,1,,1,27,17,17,4,,1,1,1,4,2,,
6311264,KEHUTANAN,38,860,857,983,35,20,20,359,338,413,15,18,11,311,299,342,6,9,11,88,104,111,11,17,18,,1,,,,,1,3,,,,,,,,,,
6311225,TEKNIK PERTAMBANGAN,31,468,429,530,36,94,24,315,285,362,8,7,6,77,78,82,2,,,40,33,42,7,4,6,,,,1,,,3,3,1,,,,,,,,,
6311217,TEKNIK ARSITEKTUR,28,576,522,403,37,81,75,271,252,195,9,7,8,94,92,67,1,3,2,124,109,90,17,11,11,1,,1,,,,,1,,,,,,,,,,1
6211216,PETERNAKAN,161,744,812,877,135,120,151,366,385,362,80,95,75,112,117,184,32,48,53,93,110,112,19,10,28,1,3,,,,,1,1,2,,,,,,,,,
6311183,TEKNIK ELEKTRO,52,480,392,290,139,94,92,203,162,98,7,7,5,55,46,35,3,,2,153,130,116,13,10,6,2,1,,,,,3,,,,,,,,,,,1
6311191,TEKNIK MESIN,61,341,315,256,162,102,92,110,96,79,1,3,3,83,73,71,,4,,93,98,72,13,7,4,,2,2,,,,1,2,1,,,,,,,,,1
6311167,KIMIA,52,253,207,235,116,89,67,234,187,208,12,12,9,1,3,6,,,,4,3,4,,,,,,,,,,,2,,,,,,,,,,
6311144,BIOLOGI,58,348,293,266,99,96,89,291,237,205,11,14,11,13,13,4,,,4,19,15,18,3,2,2,,1,,,,,1,1,,1,,,,,,,,
6311175,TEKNIK SIPIL,49,1708,1520,1193,114,60,54,1041,924,738,34,48,28,268,238,202,6,3,2,207,169,138,38,29,22,,2,2,,,,4,4,2,1,,,,,,,,
6311202,ILMU KOMPUTER,46,1379,1115,834,45,66,79,545,409,303,36,22,16,315,248,189,7,9,9,251,222,179,42,61,19,5,9,1,,,,,2,,,,,,,,,,
6311136,MATEMATIKA,49,193,193,195,44,47,65,145,133,140,10,11,10,19,19,21,,2,1,5,11,9,6,6,6,,,,,,,,,1,,,,,,,,,
6311121,ILMU KESEHATAN MASYARAKAT,150,1832,1672,1816,199,170,96,1258,1058,1174,56,59,43,320,319,350,8,4,5,74,81,107,17,30,23,,2,4,,,,9,3,1,1,,,,,,,,
6311113,ILMU PETERNAKAN,317,825,758,711,310,404,232,319,277,271,8,11,6,264,236,233,6,3,2,127,123,105,16,11,14,,2,1,,,,3,,2,,,,,,,,,
6311086,AGRONOMI/AGROEKOTEKNOLOGI,206,506,422,402,323,271,185,203,166,148,4,3,6,126,111,126,3,3,3,124,91,67,9,7,4,,,1,,,,6,3,3,,1,,,,,,2,
6311063,PEND. TEKNIK MESIN,54,125,128,110,32,61,64,33,29,27,2,,4,22,31,32,,,1,46,56,32,7,2,5,,1,,,,,,,1,,,,,,,,1,
6211255,BUDIDAYA PERAIRAN,53,345,323,342,43,40,52,205,174,188,33,38,35,45,37,42,11,18,14,35,32,37,8,2,7,,1,,,,,2,1,5,,,,,,,,,
6311094,AGRIBISNIS,167,896,700,711,146,220,125,280,244,232,13,13,10,308,227,252,3,7,4,174,120,113,32,23,26,2,3,,,1,,3,2,3,,,,,,,,,
6311055,PEND. TEKNIK BANGUNAN,55,155,149,138,82,82,61,34,44,36,4,3,,26,12,12,,1,2,67,61,67,4,6,7,,,,,,,1,,,,,,,,,,,
6311152,FISIKA,61,154,163,180,79,83,85,131,139,152,10,10,8,1,3,6,,,,7,8,6,2,1,,,,1,,,,,1,1,,,,,,,,,
6311032,PEND. FISIKA,47,398,497,610,27,44,20,361,449,547,13,20,28,3,8,6,,1,,13,16,12,2,,3,1,,,,,,,,1,,,,,,,,,
6311047,PEND. KIMIA,74,415,481,649,25,41,42,379,444,603,17,20,23,4,2,5,,,,10,8,12,,2,,,,,,,,,1,,,1,,,,,,,
6311016,PEND. MATEMATIKA,46,516,597,715,32,42,20,385,461,525,25,19,23,40,55,79,3,1,7,28,19,30,13,12,15,,,,,,,,,,,,,,,,,,
6311024,PEND. BIOLOGI,51,632,684,851,34,65,21,547,595,726,24,20,19,19,18,25,,,1,18,30,33,4,3,14,1,,,,1,,1,,1,,1,,,,,,,
6311071,PEND. TEKNIK ELEKTRO,53,187,148,140,77,67,63,58,58,41,1,2,2,27,19,17,,,1,72,47,56,6,3,7,1,1,,,,,,,,,,,,,,,,
6132084,KRIYA,17,22,11, - ,26,10, - ,3,2,,1,,,7,3,,1,1,,1,,,3,2,,2,,,,,,,,,,,,,,,,,
6132061,DESAIN INTERIOR,16,181,142, - ,16,15, - ,82,70,,2,3,,40,26,,3,1,,21,10,,14,12,,2,1,,,,,2,2,,,,,,,,,,
6132045,MUSIK,17,93,26, - ,19,10, - ,33,10,,,1,,30,9,,1,,,4,,,9,2,,,,,,,,25,2,,,1,,,,,,,
6132053,SENI MURNI,35,49,27, - ,33,15, - ,14,5,,,2,,14,4,,2,,,4,2,,4,6,,,1,,,,,4,,,,,,,,,,,
6132037,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",50,106,40, - ,48,20, - ,34,15,,1,,,24,7,,3,,,1,4,,8,2,,7,1,,,,,1,,,,,,,,,,,
6132022,SENI KARAWITAN,56,61,20, - ,56,25, - ,6,3,,,,,15,3,,,,,1,2,,10,,,2,1,,,,,,,,,,,,,,,,
6132076,DESAIN KOMUNIKASI VISUAL,34,208,175, - ,34,15, - ,58,46,,7,7,,50,41,,2,3,,16,23,,33,23,,2,2,,,,,6,1,,3,,,,,,,1,
6132014,TARI,38,49,28, - ,47,10, - ,12,14,,2,,,9,4,,,,,2,,,7,3,,,,,,,,3,,,,,,,,,,,
7531085,ILMU PERIKANAN,89,52,22,36,83,97,110,16,11,18,3,,1,9,4,9,5,1,,7,4,4,5,,,,1,,,1,,1,,1,,,,,,,,,
7531077,PETERNAKAN,90,43,23,18,83,92,112,16,12,9,2,1,,11,3,5,3,1,1,7,6,2,2,,1,,,,,,,2,,1,,,,,,,,1,
7531054,AGRIBISNIS,140,119,81,52,60,116,110,35,42,17,12,5,5,33,22,16,6,1,5,11,9,5,12,,3,,,,,,,1,3,1,,,,,,,,,
7532107,EKONOMI PEMBANGUNAN,87,44, - , - ,52, - , - ,8,,,3,,,15,,,3,,,5,,,7,,,,,,,,,,,,,,,,,,,,
7531046,TEKNIK PERTAMBANGAN,108,193,157,69,81,120,98,83,85,32,13,4,3,41,27,15,7,1,2,39,21,11,3,11,1,,,,,,,6,8,2,1,,,,,,,,
8212146,PG PAUD,99,165,125,121,48,49,68,87,57,60,15,13,10,34,31,27,4,7,7,13,9,10,6,5,3,,,,,,,,,,,,,,,,,,
7531031,TEKNIK SIPIL,114,151,153,113,91,120,106,62,66,44,20,11,3,27,34,28,2,2,11,24,19,19,10,9,4,3,1,,,,,,1,1,,,,,,,,,
8112296,"PEND. JASMANI, KESEHATAN, DAN REKREASI (PSDKU KAB. ARU)",42,43, - , - ,35, - , - ,18,,,3,,,15,,,3,,,2,,,1,,,,,,,,,,,,,,,,,,,,
7531062,AGROTEKNOLOGI,90,58,38,31,82,97,112,20,23,18,6,3,1,8,6,5,3,,,15,5,4,2,,1,,,,,,,1,2,3,,,,,,,,,
8212131,ANTROPOLOGI SOSIAL,22,61,70,73,27,20,19,21,22,24,6,2,,21,27,34,2,2,5,6,7,5,1,3,1,,,,,,,,,,,,,,,,,,
9122124,SASTRA INGGRIS,34,28,13,9,32,15,15,9,2,2,3,1,1,7,6,3,,,,3,3,2,,1,,1,,,,,,,,,,,,,,,,,
6311241,BUDIDAYA PERIKANAN,47,416,394,336,53,132,92,147,131,115,4,12,7,123,128,112,7,2,6,83,57,46,6,11,6,,1,,,,,,1,,,,,,,,,,
8112281,PEND. BAHASA INGGRIS (PSDKU KAB. ARU),28,4, - , - ,35, - , - ,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9132045,SENI MUSIK,18,4,3, - ,12,14, - ,1,,,,,,1,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,
9132037,SENI KRIYA,18,2,1, - ,12,14, - ,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
9112226,MANAJEMEN PENDIDIKAN,21, - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9212042,MANAJEMEN,32,110,150,251,50,21,42,27,37,48,4,4,2,36,50,85,2,1,,9,7,23,14,39,78,,,,,,,4,10,6,1,,2,,,1,2,,
9132053,SENI TARI,18,5,2, - ,12,14, - ,1,1,,,,,3,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,
9212065,PENDIDIKAN BAHASA INDONESIA,16,44,66,133,26,20,24,16,15,40,2,2,,11,26,51,,1,,3,3,14,6,9,16,,1,,1,,,4,2,5,,1,,,,,,,
9212073,PENDIDIKAN BAHASA INGGRIS,16,26,38,51,29,12,27,10,15,22,2,1,2,3,6,15,1,1,,1,6,,4,4,5,1,,,,,,1,4,1,,,,,,,1,,
9132022,SENI RUPA MURNI,18,5,4, - ,12,14, - ,2,1,,,,,1,,,,,,,,,1,1,,,1,,,,,,3,,,,,,,,,,
9211336,NUTRISI DAN TEKNOLOGI PAKAN TERNAK,16,7, - , - ,35, - , - ,3,,,1,,,2,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,
9212057,AKUNTANSI,32,91,148,200,43,24,54,34,43,41,2,3,3,25,39,86,1,1,,3,4,18,19,45,49,,,,,,,5,6,4,,,,,,,1,,
9212011,EKONOMI PEMBANGUNAN,32,63,96,229,44,22,44,12,15,33,1,1,1,23,44,106,1,,1,3,5,16,15,24,52,,,3,1,,,9,7,3,,,,,,1,,,
9132014,DESAIN KOMUNIKASI VISUAL,18,4,7, - ,12,14, - ,,2,,1,,,,1,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,
9211305,TEKNIK GEOLOGI,24,20,30,64,40,16,26,12,21,40,,1,3,2,3,7,,,1,3,4,7,1,,4,,,,,,,2,,2,,,,,,,,,
9211294,PENDIDIKAN KIMIA,16,14,11,29,24,21,24,9,9,24,4,,2,,,1,,,,1,1,1,,,,,,,,,,1,1,,1,,,,,,,,
9211313,PENDIDIKAN FISIKA,16,7,11,17,26,24,27,6,9,12,,1,2,1,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,
9211263,TEKNIK ELEKTRO,16,31,44,71,26,21,28,14,20,17,,,3,4,3,6,,,,10,12,40,2,3,1,,1,1,,,,2,,,1,,,,,,,,
9211255,TEKNIK PERTAMBANGAN,24,82,118,187,24,30,21,42,71,108,5,2,8,10,12,34,,,2,19,19,16,1,7,13,1,,1,,,,9,11,4,3,1,,,,1,,,
9211352,TEKNIK SIPIL,16,81, - , - ,21, - , - ,47,,,1,,,11,,,,,,18,,,1,,,1,,,,,,4,,,,,,,,,,,
9211271,PENDIDIKAN BIOLOGI,16,35,41,70,23,21,28,27,33,52,3,2,1,,2,6,,,,4,3,5,,1,5,,,,,,,4,1,2,,,1,,,,,,
9211247,TEKNIK INFORMATIKA,12,196,236,339,10,12,24,83,121,123,6,5,11,34,29,67,,,1,35,46,63,17,19,45,1,3,6,,,,6,6,1,,,,,,,1,,
9211286,PENDIDIKAN MATEMATIKA,16,11,22,36,26,22,24,6,15,20,,,3,1,2,5,,,,2,2,6,1,1,2,1,,,,,,2,1,1,,,,,,,,,
9211224,PETERNAKAN,24,26,30,58,34,54,55,10,14,17,1,1,3,5,7,20,,1,,8,5,9,,1,3,,1,,,,,5,1,1,,,,,,,,,
9211201,AGRIBISNIS,24,35,45,80,37,37,40,19,20,33,,3,3,6,6,21,,1,,2,5,16,4,4,5,,1,,,,,8,4,3,,1,,,,,,,
9211197,KIMIA,16,12,17,18,27,15,28,11,15,16,1,,,,,1,,,,,2,1,,,,,,,,,,4,,2,,1,,,,,,,
9211344,TEKNIK PERTANIAN DAN BIOSISTEM,16,19, - , - ,27, - , - ,12,,,,,,3,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,
9211182,BIOLOGI,28,33,33,38,42,22,42,25,27,30,1,4,1,3,1,1,,,,2,1,4,,,,,,,,,,1,,2,,,,,,,,,
9211216,AGROTEKNOLOGI,24,22,20,36,38,37,40,17,11,15,,1,1,2,5,12,,,,2,2,5,,1,2,,,,,,,8,4,3,,1,,,,,,,
9211166,MATEMATIKA,16,7,15,16,26,21,26,5,12,10,,,,1,1,1,,,,1,,1,,1,1,,,,,,,2,,,,,,,,,1,,
9211174,FISIKA,16,11,6,9,27,24,28,7,5,7,1,,1,1,,,,,,2,1,1,,,,,,,,,,1,1,,,,,,,,,,
9211127,MANAJEMEN SUMBERDAYA PERAIRAN,16,21,21,45,26,22,41,7,9,13,2,,,4,5,9,,,,2,4,12,3,2,6,,,,,,,1,2,,,,,,,,,,
9112211,MANAJEMEN ADMINISTRASI PERKANTORAN,26,240, - , - ,18, - , - ,55,,,6,,,102,,,,,,20,,,45,,,,,,,,,1,,,,,,,,,1,,
9211104,TEKNOLOGI HASIL PERTANIAN,24,25,44,68,40,32,41,12,24,25,,,1,4,8,23,,2,,4,7,10,4,1,5,,,,,,,4,5,,,,,,,,,,
9211135,ILMU KELAUTAN,16,27,42,74,25,34,38,20,25,32,2,,1,2,6,15,,,,2,6,13,,4,8,,,,,,,6,3,1,1,,,,,,,,
9112184,PENDIDKAN JASMANI KESEHATAN REKREASI,19,90,119,152,14,8,6,27,23,40,1,2,1,47,68,88,,,1,9,12,13,3,11,5,1,,,,,,1,2,1,,,,1,,,,,
9112192,PG PAUD,20,22,35, - ,14,8, - ,11,9,,3,,,6,15,,1,,,,2,,1,7,,,,,,,,1,1,,,,,,,,,,
9112161,HUBUNGAN INTERNASIONAL,22,301,377,410,18,8,6,97,90,99,3,4,1,110,175,212,3,1,,25,31,26,17,32,29,,3,2,,,,11,3,,,,1,,,,,1,
9112203,ILMU PERPUSTAKAAN,25,20, - , - ,18, - , - ,4,,,3,,,9,,,,,,1,,,2,,,,,,,,,1,,,,,,,,,,,
9112153,PEND. BAHASA INGGRIS,17,156,219,246,14,8,6,79,76,116,6,8,4,30,66,82,1,,2,12,22,12,7,18,14,,,1,,,,2,7,5,,,1,,,,,,
9112176,PENDIDIKAN GURU SEKOLAH DASAR,13,239,313,375,14,8,6,90,110,121,10,9,4,93,124,172,1,1,2,21,14,18,6,27,33,4,2,1,,,,11,4,2,,,,,,,,1,
9112122,PEND. GEOGRAFI,19,94,120,160,14,8,6,9,4,15,,,1,76,104,132,1,1,1,3,4,3,3,5,5,,,1,,,,,1,,,,,,,,,,
9211321,ILMU TANAH,24,7, - , - ,41, - , - ,4,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
